t,separation_m
34.620,5.9273
34.634,5.9261
34.640,5.9261
34.654,5.9245
34.661,5.9245
34.674,5.9227
34.681,5.9227
34.694,5.9206
34.701,5.9206
34.715,5.9182
34.721,5.9182
34.735,5.9154
34.740,5.9154
34.752,5.9124
34.761,5.9124
34.773,5.9090
34.781,5.9090
34.793,5.9052
34.801,5.9052
34.814,5.9011
34.821,5.9011
34.833,5.8967
34.840,5.8967
34.860,5.8918
34.862,5.8918
34.873,5.8866
34.880,5.8866
34.893,5.8810
34.901,5.8810
34.915,5.8752
34.920,5.8752
34.932,5.8690
34.941,5.8690
34.952,5.8626
34.960,5.8626
34.973,5.8559
34.982,5.8559
34.993,5.8489
35.001,5.8489
35.012,5.8417
35.021,5.8417
35.034,5.8342
35.040,5.8342
35.053,5.8264
35.084,5.8264
35.084,5.8185
35.085,5.8185
35.090,5.8105
35.102,5.8105
35.113,5.8022
35.121,5.8022
35.135,5.7937
35.141,5.7937
35.153,5.7851
35.161,5.7851
35.174,5.7764
35.181,5.7764
35.191,5.7675
35.200,5.7675
35.213,5.7585
35.220,5.7585
35.234,5.7496
35.241,5.7496
35.253,5.7404
35.260,5.7404
35.274,5.7314
35.280,5.7314
35.294,5.7223
35.300,5.7223
35.313,5.7131
35.323,5.7131
35.334,5.7042
35.340,5.7042
35.353,5.6952
35.360,5.6952
35.373,5.6863
35.380,5.6863
35.394,5.6775
35.401,5.6775
35.413,5.6687
35.420,5.6687
35.433,5.6601
35.440,5.6601
35.454,5.6515
35.460,5.6515
35.473,5.6430
35.482,5.6430
35.494,5.6346
35.499,5.6346
35.548,5.6262
35.548,5.6262
35.549,5.6179
35.549,5.6179
35.554,5.6096
35.560,5.6096
35.573,5.6014
35.580,5.6014
35.592,5.5931
35.600,5.5931
35.613,5.5849
35.623,5.5849
35.634,5.5766
35.640,5.5766
35.653,5.5682
35.660,5.5682
35.673,5.5598
35.681,5.5598
35.693,5.5513
35.700,5.5513
35.714,5.5427
35.721,5.5427
35.739,5.5340
35.741,5.5340
35.755,5.5252
35.761,5.5252
35.773,5.5163
35.781,5.5163
35.793,5.5071
35.801,5.5071
35.813,5.4979
35.821,5.4979
35.833,5.4884
35.840,5.4884
35.853,5.4788
35.861,5.4788
35.873,5.4690
35.879,5.4690
35.894,5.4589
35.900,5.4589
35.913,5.4486
35.920,5.4486
35.964,5.4380
35.966,5.4380
35.966,5.4271
35.967,5.4271
35.973,5.4160
35.981,5.4160
35.994,5.4045
36.000,5.4045
36.014,5.3928
36.021,5.3928
36.033,5.3807
36.041,5.3807
36.055,5.3682
36.060,5.3682
36.073,5.3555
36.080,5.3555
36.094,5.3424
36.101,5.3424
36.113,5.3290
36.121,5.3290
36.133,5.3152
36.141,5.3152
36.154,5.3010
36.160,5.3010
36.175,5.2865
36.180,5.2865
36.194,5.2716
36.201,5.2716
36.214,5.2563
36.221,5.2563
36.233,5.2407
36.240,5.2407
36.254,5.2248
36.260,5.2248
36.273,5.2086
36.280,5.2086
36.294,5.1920
36.301,5.1920
36.313,5.1750
36.321,5.1750
36.333,5.1577
36.340,5.1577
36.353,5.1404
36.360,5.1404
36.373,5.1229
36.406,5.1229
36.406,5.1051
36.407,5.1051
36.413,5.0874
36.421,5.0874
36.433,5.0693
36.439,5.0693
36.453,5.0513
36.460,5.0513
36.474,5.0331
36.480,5.0331
36.493,5.0148
36.500,5.0148
36.514,4.9966
36.522,4.9966
36.532,4.9783
36.542,4.9783
36.554,4.9600
36.560,4.9600
36.574,4.9417
36.580,4.9417
36.593,4.9235
36.601,4.9235
36.613,4.9053
36.619,4.9053
36.633,4.8871
36.641,4.8871
36.653,4.8689
36.660,4.8689
36.673,4.8508
36.681,4.8508
36.693,4.8327
36.700,4.8327
36.713,4.8146
36.721,4.8146
36.733,4.7966
36.741,4.7966
36.772,4.7786
36.772,4.7786
36.773,4.7605
36.780,4.7605
36.793,4.7426
36.800,4.7426
36.813,4.7246
36.821,4.7246
36.834,4.7066
36.841,4.7066
36.853,4.6887
36.859,4.6887
36.874,4.6707
36.880,4.6707
36.894,4.6528
36.902,4.6528
36.914,4.6349
36.921,4.6349
36.933,4.6170
36.940,4.6170
36.954,4.5991
36.960,4.5991
36.973,4.5812
36.980,4.5812
36.994,4.5633
37.002,4.5633
37.015,4.5455
37.021,4.5455
37.032,4.5276
37.040,4.5276
37.053,4.5098
37.060,4.5098
37.073,4.4920
37.079,4.4920
37.093,4.4741
37.100,4.4741
37.113,4.4563
37.119,4.4563
37.133,4.4385
37.140,4.4385
37.154,4.4207
37.161,4.4207
37.193,4.4030
37.193,4.4030
37.193,4.3852
37.199,4.3852
37.213,4.3675
37.220,4.3675
37.234,4.3497
37.240,4.3497
37.253,4.3320
37.260,4.3320
37.274,4.3143
37.280,4.3143
37.293,4.2966
37.302,4.2966
37.313,4.2789
37.321,4.2789
37.333,4.2612
37.341,4.2612
37.353,4.2435
37.360,4.2435
37.373,4.2259
37.380,4.2259
37.393,4.2082
37.400,4.2082
37.414,4.1906
37.421,4.1906
37.433,4.1729
37.441,4.1729
37.454,4.1553
37.460,4.1553
37.473,4.1377
37.480,4.1377
37.493,4.1201
37.499,4.1201
37.515,4.1025
37.521,4.1025
37.533,4.0849
37.540,4.0849
37.576,4.0674
37.576,4.0674
37.578,4.0498
37.580,4.0498
37.593,4.0323
37.600,4.0323
37.613,4.0148
37.620,4.0148
37.634,3.9973
37.640,3.9973
37.653,3.9798
37.659,3.9798
37.674,3.9624
37.680,3.9624
37.693,3.9449
37.700,3.9449
37.714,3.9275
37.720,3.9275
37.733,3.9101
37.741,3.9101
37.754,3.8927
37.760,3.8927
37.775,3.8753
37.781,3.8753
37.793,3.8579
37.800,3.8580
37.813,3.8406
37.820,3.8406
37.833,3.8233
37.839,3.8233
37.853,3.8060
37.861,3.8060
37.874,3.7887
37.880,3.7887
37.893,3.7714
37.900,3.7714
37.913,3.7542
37.920,3.7542
37.934,3.7369
37.941,3.7369
37.953,3.7197
37.960,3.7197
37.988,3.7026
37.989,3.7026
37.993,3.6854
38.000,3.6854
38.014,3.6683
38.021,3.6683
38.033,3.6512
38.041,3.6512
38.054,3.6341
38.061,3.6341
38.073,3.6170
38.080,3.6170
38.094,3.6000
38.100,3.6000
38.113,3.5830
38.120,3.5830
38.133,3.5660
38.140,3.5660
38.154,3.5491
38.161,3.5491
38.175,3.5322
38.180,3.5322
38.193,3.5154
38.200,3.5154
38.213,3.4986
38.220,3.4986
38.233,3.4818
38.239,3.4818
38.254,3.4651
38.260,3.4651
38.273,3.4484
38.282,3.4484
38.294,3.4318
38.300,3.4318
38.313,3.4154
38.319,3.4154
38.342,3.3993
38.343,3.3993
38.353,3.3838
38.361,3.3838
38.373,3.3688
38.381,3.3688
38.393,3.3543
38.401,3.3543
38.413,3.3403
38.419,3.3403
38.433,3.3268
38.440,3.3268
38.451,3.3137
38.461,3.3137
38.476,3.3011
38.480,3.3011
38.494,3.2890
38.500,3.2890
38.513,3.2774
38.520,3.2774
38.534,3.2663
38.540,3.2663
38.553,3.2556
38.560,3.2556
38.573,3.2454
38.580,3.2454
38.596,3.2357
38.600,3.2357
38.614,3.2264
38.621,3.2264
38.633,3.2176
38.641,3.2176
38.653,3.2092
38.660,3.2093
38.673,3.2014
38.681,3.2014
38.693,3.1939
38.700,3.1940
38.716,3.1870
38.720,3.1870
38.733,3.1805
38.741,3.1805
38.753,3.1744
38.760,3.1745
38.781,3.1689
38.781,3.1689
38.793,3.1637
38.801,3.1637
38.813,3.1590
38.820,3.1591
38.833,3.1548
38.840,3.1548
38.853,3.1510
38.860,3.1510
38.871,3.1476
38.881,3.1476
38.893,3.1447
38.900,3.1447
38.911,3.1422
38.920,3.1422
38.934,3.1402
38.940,3.1402
38.953,3.1386
38.961,3.1386
38.973,3.1374
38.981,3.1374
38.993,3.1367
39.000,3.1367
39.014,3.1364
39.020,3.1364
39.033,3.1364
39.041,3.1364
39.053,3.1364
39.061,3.1364
39.073,3.1364
39.080,3.1364
39.093,3.1364
39.101,3.1364
39.112,3.1364
39.120,3.1364
39.132,3.1364
39.144,3.1364
39.154,3.1364
39.160,3.1364
39.173,3.1364
39.180,3.1364
39.193,3.1364
39.200,3.1364
39.213,3.1364
39.220,3.1364
39.233,3.1364
39.257,3.1364
39.257,3.1364
39.260,3.1364
39.273,3.1364
39.281,3.1364
39.293,3.1364
39.302,3.1364
39.313,3.1364
39.322,3.1364
39.333,3.1364
39.341,3.1364
39.353,3.1364
39.360,3.1364
39.374,3.1364
39.380,3.1364
39.393,3.1364
39.400,3.1364
39.413,3.1364
39.420,3.1364
39.433,3.1364
39.440,3.1364
39.455,3.1364
39.460,3.1364
39.473,3.1364
39.480,3.1364
39.494,3.1364
39.501,3.1364
39.513,3.1364
39.520,3.1364
39.534,3.1364
39.541,3.1365
39.554,3.1365
39.559,3.1365
39.573,3.1365
39.581,3.1365
39.593,3.1365
39.600,3.1364
39.614,3.1364
39.620,3.1364
39.635,3.1364
39.640,3.1363
39.653,3.1363
39.660,3.1361
39.674,3.1361
39.680,3.1359
39.708,3.1359
39.709,3.1357
39.713,3.1357
39.720,3.1355
39.734,3.1355
39.740,3.1353
39.753,3.1353
39.760,3.1351
39.773,3.1351
39.780,3.1349
39.793,3.1349
39.802,3.1348
39.816,3.1347
39.821,3.1346
39.834,3.1343
39.840,3.1341
39.854,3.1335
39.860,3.1334
39.874,3.1325
39.880,3.1323
39.893,3.1311
39.901,3.1310
39.913,3.1295
39.920,3.1293
39.933,3.1275
39.941,3.1274
39.953,3.1253
39.960,3.1252
39.974,3.1227
39.981,3.1226
39.994,3.1199
40.000,3.1198
40.013,3.1167
40.021,3.1167
40.033,3.1133
40.040,3.1133
40.055,3.1096
40.060,3.1096
40.072,3.1056
40.080,3.1056
40.094,3.1013
40.114,3.1013
40.114,3.0967
40.120,3.0967
40.134,3.0918
40.140,3.0918
40.153,3.0866
40.160,3.0866
40.174,3.0811
