t,separation_m
39.084,4.0340
39.092,4.0340
39.104,4.0261
39.112,4.0261
39.123,4.0181
39.132,4.0181
39.144,4.0102
39.153,4.0102
39.162,4.0022
39.173,4.0022
39.183,3.9943
39.192,3.9943
39.202,3.9865
39.213,3.9865
39.223,3.9786
39.232,3.9786
39.243,3.9708
39.253,3.9708
39.264,3.9630
39.272,3.9630
39.283,3.9552
39.292,3.9552
39.303,3.9474
39.313,3.9474
39.324,3.9397
39.333,3.9397
39.343,3.9319
39.352,3.9319
39.364,3.9242
39.372,3.9242
39.383,3.9165
39.392,3.9165
39.405,3.9089
39.413,3.9089
39.424,3.9012
39.432,3.9012
39.443,3.8936
39.452,3.8936
39.463,3.8860
39.472,3.8860
39.484,3.8784
39.493,3.8784
39.503,3.8709
39.514,3.8709
39.522,3.8634
39.532,3.8634
39.543,3.8559
39.553,3.8559
39.564,3.8484
39.572,3.8484
39.584,3.8409
39.592,3.8409
39.606,3.8335
39.613,3.8335
39.623,3.8261
39.632,3.8261
39.644,3.8187
39.652,3.8187
39.664,3.8113
39.673,3.8113
39.683,3.8040
39.692,3.8040
39.703,3.7967
39.713,3.7967
39.724,3.7894
39.733,3.7894
39.744,3.7821
39.752,3.7821
39.763,3.7749
39.773,3.7749
39.783,3.7676
39.793,3.7676
39.803,3.7604
39.812,3.7604
39.823,3.7533
39.833,3.7533
39.843,3.7461
39.853,3.7461
39.864,3.7390
39.871,3.7390
39.885,3.7319
39.894,3.7319
39.903,3.7248
39.912,3.7248
39.923,3.7178
39.932,3.7178
39.944,3.7108
39.952,3.7108
39.961,3.7038
39.973,3.7038
39.983,3.6968
39.992,3.6968
40.003,3.6899
40.012,3.6899
40.023,3.6830
40.031,3.6830
40.043,3.6761
40.052,3.6761
40.059,3.6692
40.072,3.6692
40.082,3.6624
40.092,3.6624
40.103,3.6556
40.112,3.6556
40.123,3.6488
40.132,3.6488
40.143,3.6420
