t,separation_m
45.129,1.6604
45.145,1.6604
45.148,1.6646
45.166,1.6646
45.169,1.6688
45.186,1.6688
45.189,1.6730
45.205,1.6730
45.209,1.6774
45.225,1.6774
45.228,1.6818
45.245,1.6818
45.248,1.6863
45.265,1.6863
45.268,1.6909
45.285,1.6909
45.289,1.6955
45.305,1.6955
45.308,1.7002
45.325,1.7002
45.328,1.7050
45.345,1.7050
45.348,1.7098
45.366,1.7098
45.369,1.7147
45.385,1.7147
45.389,1.7197
45.405,1.7197
45.408,1.7248
45.426,1.7248
45.428,1.7299
45.445,1.7299
45.450,1.7350
45.465,1.7350
45.468,1.7403
45.485,1.7403
45.488,1.7456
45.505,1.7456
45.508,1.7510
45.526,1.7510
45.529,1.7564
45.545,1.7564
45.548,1.7619
45.565,1.7619
45.568,1.7674
45.586,1.7674
45.588,1.7730
45.606,1.7730
45.608,1.7787
45.626,1.7787
45.629,1.7845
45.645,1.7845
45.648,1.7903
45.665,1.7903
45.668,1.7961
45.685,1.7961
45.688,1.8020
45.705,1.8020
45.708,1.8080
45.725,1.8080
45.728,1.8140
45.745,1.8140
45.749,1.8201
45.765,1.8201
45.768,1.8262
45.785,1.8262
45.788,1.8324
45.805,1.8324
45.809,1.8387
45.825,1.8387
45.828,1.8450
45.845,1.8450
45.848,1.8513
45.865,1.8513
45.869,1.8578
45.885,1.8578
45.888,1.8642
45.905,1.8642
45.908,1.8707
45.925,1.8707
45.929,1.8773
45.946,1.8773
45.950,1.8840
45.966,1.8840
45.968,1.8906
45.985,1.8906
45.989,1.8974
46.005,1.8974
46.008,1.9042
46.025,1.9042
46.028,1.9110
46.045,1.9110
46.048,1.9179
46.065,1.9179
46.068,1.9248
46.085,1.9248
46.088,1.9318
46.105,1.9318
46.109,1.9388
46.126,1.9388
46.128,1.9459
46.145,1.9459
46.148,1.9530
46.165,1.9530
46.169,1.9602
46.185,1.9602
46.189,1.9674
46.205,1.9674
46.209,1.9746
46.226,1.9746
46.228,1.9819
46.245,1.9819
46.248,1.9893
46.265,1.9893
46.270,1.9966
46.285,1.9966
46.288,2.0040
46.305,2.0040
46.310,2.0115
46.325,2.0115
46.329,2.0190
46.345,2.0190
46.348,2.0265
46.365,2.0265
46.368,2.0341
46.386,2.0341
46.389,2.0417
46.406,2.0417
46.409,2.0494
46.425,2.0494
46.428,2.0571
46.446,2.0571
46.448,2.0648
46.465,2.0648
46.469,2.0725
46.485,2.0725
46.489,2.0803
46.505,2.0803
46.508,2.0882
46.525,2.0882
46.529,2.0960
46.545,2.0960
46.548,2.1039
46.566,2.1039
46.568,2.1118
46.585,2.1118
46.588,2.1198
46.605,2.1198
46.608,2.1278
46.626,2.1278
46.628,2.1358
46.645,2.1358
46.648,2.1439
46.665,2.1439
46.668,2.1520
46.685,2.1520
46.688,2.1601
46.705,2.1601
46.708,2.1683
46.726,2.1683
46.728,2.1765
46.745,2.1765
46.748,2.1847
46.766,2.1847
46.768,2.1929
46.785,2.1929
46.788,2.2012
46.805,2.2012
46.808,2.2096
46.826,2.2096
46.828,2.2179
46.845,2.2179
46.848,2.2263
46.865,2.2263
46.868,2.2347
46.885,2.2347
46.888,2.2432
46.905,2.2432
46.908,2.2516
46.925,2.2516
46.929,2.2601
46.945,2.2601
46.948,2.2687
46.966,2.2687
46.968,2.2772
46.985,2.2772
46.988,2.2858
47.005,2.2858
47.009,2.2944
47.025,2.2944
47.028,2.3031
47.045,2.3031
47.049,2.3117
47.065,2.3117
47.069,2.3204
47.085,2.3204
47.089,2.3291
47.105,2.3291
47.108,2.3379
47.126,2.3379
47.128,2.3466
47.145,2.3466
47.149,2.3554
47.167,2.3554
47.169,2.3642
47.185,2.3642
47.188,2.3730
47.206,2.3730
47.209,2.3819
47.225,2.3819
47.229,2.3908
47.246,2.3908
47.248,2.3997
47.265,2.3997
47.268,2.4086
47.285,2.4086
47.289,2.4176
47.305,2.4176
47.309,2.4265
47.325,2.4265
47.328,2.4355
47.345,2.4355
47.349,2.4445
47.366,2.4445
47.369,2.4536
47.385,2.4536
47.388,2.4626
47.405,2.4626
47.408,2.4717
47.426,2.4717
47.428,2.4808
47.446,2.4808
47.448,2.4899
47.465,2.4899
47.468,2.4988
47.485,2.4988
47.489,2.5076
47.505,2.5076
47.509,2.5163
47.525,2.5163
47.529,2.5249
47.545,2.5249
47.548,2.5333
47.565,2.5333
47.569,2.5416
47.586,2.5416
47.589,2.5497
47.605,2.5497
47.609,2.5576
47.625,2.5576
47.628,2.5653
47.645,2.5653
47.649,2.5730
47.665,2.5730
47.668,2.5805
47.685,2.5805
47.688,2.5878
47.706,2.5878
47.708,2.5949
47.725,2.5949
47.728,2.6020
47.745,2.6020
47.749,2.6089
47.765,2.6089
47.768,2.6157
47.785,2.6157
47.788,2.6224
47.805,2.6224
47.808,2.6290
47.825,2.6290
47.829,2.6354
47.845,2.6354
47.848,2.6416
47.865,2.6416
47.868,2.6477
47.885,2.6477
47.888,2.6538
47.906,2.6538
47.908,2.6597
47.925,2.6597
47.928,2.6655
47.945,2.6655
47.948,2.6711
47.965,2.6711
47.968,2.6766
47.985,2.6766
47.988,2.6821
48.005,2.6821
48.009,2.6874
48.026,2.6874
48.028,2.6926
48.045,2.6926
48.049,2.6977
48.065,2.6977
48.068,2.7027
48.085,2.7027
48.088,2.7077
48.105,2.7077
48.109,2.7124
48.125,2.7124
48.129,2.7171
48.145,2.7171
48.148,2.7217
48.165,2.7217
48.168,2.7262
48.185,2.7262
48.188,2.7307
48.205,2.7307
48.208,2.7350
48.225,2.7350
48.229,2.7392
48.245,2.7392
48.249,2.7433
48.265,2.7433
48.268,2.7474
48.285,2.7474
48.288,2.7514
48.305,2.7514
48.309,2.7553
48.325,2.7553
48.328,2.7591
48.346,2.7591
48.348,2.7628
48.365,2.7628
48.369,2.7665
48.385,2.7665
48.389,2.7701
48.405,2.7701
48.409,2.7737
48.425,2.7737
48.428,2.7772
48.446,2.7772
48.449,2.7806
48.466,2.7806
48.468,2.7839
48.485,2.7839
48.489,2.7871
48.505,2.7871
48.508,2.7903
48.525,2.7903
48.528,2.7935
48.546,2.7935
48.549,2.7965
48.565,2.7965
48.568,2.7995
48.585,2.7995
48.588,2.8025
48.605,2.8025
48.610,2.8054
48.625,2.8054
48.628,2.8082
48.646,2.8082
48.648,2.8109
48.665,2.8109
48.668,2.8137
48.686,2.8137
48.688,2.8163
48.705,2.8163
48.708,2.8189
48.725,2.8189
48.728,2.8214
48.745,2.8214
48.748,2.8239
48.766,2.8239
48.768,2.8263
48.785,2.8263
48.789,2.8286
48.805,2.8286
48.808,2.8306
48.825,2.8306
48.828,2.8323
48.845,2.8323
48.848,2.8338
48.866,2.8338
48.868,2.8351
48.885,2.8351
48.889,2.8361
48.906,2.8361
48.909,2.8368
48.925,2.8368
48.929,2.8373
48.945,2.8373
48.948,2.8376
48.965,2.8376
48.968,2.8376
48.986,2.8376
48.988,2.8376
49.006,2.8376
49.009,2.8376
49.025,2.8376
49.028,2.8376
49.045,2.8376
49.048,2.8376
49.065,2.8376
49.069,2.8376
49.085,2.8376
49.088,2.8376
49.105,2.8376
49.109,2.8376
49.126,2.8376
49.128,2.8376
49.145,2.8376
49.148,2.8376
49.165,2.8376
49.168,2.8376
49.185,2.8376
49.189,2.8376
49.206,2.8376
49.209,2.8376
49.226,2.8376
49.229,2.8376
49.246,2.8376
49.249,2.8376
49.265,2.8376
49.269,2.8376
49.285,2.8376
49.288,2.8376
49.305,2.8376
49.308,2.8376
49.325,2.8376
49.328,2.8376
49.345,2.8376
49.348,2.8376
49.365,2.8376
49.368,2.8376
49.385,2.8376
49.388,2.8376
49.405,2.8376
49.409,2.8376
49.425,2.8376
49.428,2.8376
49.445,2.8376
49.448,2.8376
49.466,2.8376
49.469,2.8376
49.486,2.8376
49.489,2.8376
49.505,2.8376
49.509,2.8376
49.526,2.8376
49.528,2.8376
49.545,2.8376
49.548,2.8376
49.565,2.8376
49.569,2.8376
49.585,2.8376
49.588,2.8376
49.605,2.8376
49.609,2.8376
49.625,2.8376
49.629,2.8376
49.645,2.8376
49.649,2.8376
49.666,2.8376
49.668,2.8376
49.686,2.8376
49.689,2.8376
49.705,2.8376
49.709,2.8376
49.725,2.8376
49.728,2.8376
49.745,2.8376
49.748,2.8376
49.765,2.8376
49.768,2.8376
49.785,2.8376
49.788,2.8376
49.805,2.8376
49.808,2.8376
49.825,2.8376
49.828,2.8376
49.846,2.8376
49.849,2.8376
49.865,2.8376
49.868,2.8377
49.885,2.8377
49.889,2.8377
49.906,2.8377
49.909,2.8377
49.926,2.8377
49.929,2.8378
49.945,2.8378
49.948,2.8379
49.965,2.8379
49.969,2.8379
49.985,2.8379
49.988,2.8381
50.006,2.8381
50.009,2.8382
50.026,2.8382
50.029,2.8383
50.045,2.8383
50.049,2.8384
50.065,2.8384
50.069,2.8384
50.086,2.8384
50.088,2.8385
50.106,2.8385
50.109,2.8385
50.125,2.8385
50.128,2.8385
50.146,2.8385
50.148,2.8385
50.165,2.8385
50.169,2.8386
50.185,2.8386
50.188,2.8386
50.205,2.8386
50.208,2.8386
50.225,2.8386
50.228,2.8386
50.245,2.8386
50.248,2.8386
50.266,2.8386
50.268,2.8386
50.285,2.8386
50.288,2.8386
50.305,2.8386
50.309,2.8386
50.325,2.8386
50.328,2.8386
50.345,2.8386
50.349,2.8386
50.365,2.8386
50.368,2.8386
50.385,2.8386
50.388,2.8386
50.406,2.8386
50.410,2.8386
50.425,2.8386
50.428,2.8386
50.446,2.8386
50.448,2.8386
50.466,2.8386
50.469,2.8386
50.485,2.8386
50.489,2.8386
50.506,2.8386
50.509,2.8386
50.525,2.8386
50.529,2.8386
50.545,2.8386
50.548,2.8386
50.566,2.8386
50.568,2.8386
50.585,2.8386
50.588,2.8386
50.605,2.8386
50.609,2.8386
50.625,2.8386
50.628,2.8386
50.645,2.8386
50.649,2.8386
50.665,2.8386
50.668,2.8386
50.685,2.8386
50.688,2.8386
50.705,2.8386
50.709,2.8386
50.725,2.8386
50.728,2.8386
50.745,2.8386
50.748,2.8386
50.765,2.8386
50.769,2.8386
50.785,2.8386
50.788,2.8386
50.805,2.8386
50.810,2.8386
50.825,2.8386
50.828,2.8386
50.845,2.8386
50.848,2.8386
50.865,2.8386
50.869,2.8386
50.885,2.8386
50.888,2.8386
50.905,2.8386
50.908,2.8386
50.925,2.8386
50.928,2.8386
50.945,2.8386
50.949,2.8386
50.965,2.8386
50.969,2.8386
50.985,2.8386
50.988,2.8386
51.005,2.8386
51.008,2.8386
51.026,2.8386
51.029,2.8386
51.045,2.8386
51.048,2.8386
51.066,2.8386
51.068,2.8386
51.085,2.8386
51.089,2.8386
51.106,2.8386
51.109,2.8386
51.126,2.8386
51.130,2.8386
51.146,2.8386
51.148,2.8386
51.166,2.8386
51.169,2.8386
51.185,2.8386
51.188,2.8386
51.206,2.8386
51.208,2.8386
51.225,2.8386
51.228,2.8386
51.245,2.8386
51.248,2.8386
51.265,2.8386
51.268,2.8386
51.285,2.8386
51.289,2.8386
51.306,2.8386
51.308,2.8386
51.325,2.8386
51.328,2.8386
51.345,2.8386
51.348,2.8386
51.365,2.8386
51.368,2.8386
51.386,2.8386
51.388,2.8386
51.405,2.8386
51.409,2.8386
51.425,2.8386
51.428,2.8386
51.445,2.8386
51.448,2.8386
51.465,2.8386
51.468,2.8386
51.485,2.8386
51.488,2.8386
51.505,2.8386
51.508,2.8386
51.526,2.8386
51.529,2.8386
51.545,2.8386
51.549,2.8386
51.565,2.8386
51.569,2.8386
51.585,2.8386
51.589,2.8386
51.605,2.8386
51.609,2.8386
51.626,2.8386
51.629,2.8386
51.645,2.8386
51.649,2.8386
51.665,2.8386
51.668,2.8386
51.685,2.8386
51.688,2.8386
51.706,2.8386
51.709,2.8386
51.725,2.8386
51.729,2.8386
51.745,2.8386
51.749,2.8386
51.765,2.8386
51.768,2.8386
51.785,2.8386
51.789,2.8386
51.805,2.8386
51.809,2.8386
51.826,2.8386
51.828,2.8386
51.845,2.8386
51.849,2.8386
51.865,2.8386
51.868,2.8386
51.886,2.8386
51.888,2.8386
51.906,2.8386
51.909,2.8386
51.925,2.8386
51.928,2.8386
51.945,2.8386
51.949,2.8386
51.965,2.8386
51.968,2.8386
51.985,2.8386
51.988,2.8386
52.006,2.8386
52.008,2.8386
52.025,2.8386
52.028,2.8386
52.045,2.8386
52.048,2.8386
52.065,2.8386
52.068,2.8386
52.085,2.8386
52.089,2.8386
52.105,2.8386
52.108,2.8386
52.125,2.8386
52.128,2.8386
52.145,2.8386
52.148,2.8386
52.166,2.8386
52.168,2.8386
52.185,2.8386
52.189,2.8386
52.206,2.8386
52.209,2.8386
52.225,2.8386
52.229,2.8386
52.245,2.8386
52.248,2.8386
52.265,2.8386
52.269,2.8386
52.286,2.8386
52.288,2.8386
52.305,2.8386
52.308,2.8386
52.325,2.8386
52.328,2.8386
52.345,2.8386
52.349,2.8386
52.366,2.8386
52.369,2.8386
52.385,2.8386
52.388,2.8386
52.405,2.8386
52.408,2.8386
52.425,2.8386
52.429,2.8386
52.446,2.8386
52.449,2.8386
52.465,2.8386
52.468,2.8386
52.485,2.8386
52.488,2.8386
52.505,2.8386
52.508,2.8386
52.526,2.8386
52.528,2.8386
52.545,2.8386
52.548,2.8386
52.566,2.8386
52.568,2.8386
52.585,2.8386
52.589,2.8386
52.606,2.8386
52.608,2.8386
52.625,2.8386
52.628,2.8386
52.646,2.8386
52.649,2.8386
52.665,2.8386
52.668,2.8386
52.685,2.8386
52.688,2.8386
52.706,2.8386
52.710,2.8386
52.725,2.8386
52.728,2.8386
52.745,2.8386
52.749,2.8386
52.765,2.8386
52.768,2.8386
52.786,2.8386
52.788,2.8386
52.805,2.8386
52.809,2.8386
52.825,2.8386
52.828,2.8386
52.845,2.8386
52.848,2.8386
52.865,2.8386
52.868,2.8386
52.885,2.8386
52.888,2.8386
52.905,2.8386
52.908,2.8386
52.925,2.8386
52.929,2.8386
52.945,2.8386
52.948,2.8386
52.965,2.8386
52.968,2.8386
52.985,2.8386
52.988,2.8386
53.005,2.8386
53.009,2.8386
53.025,2.8386
53.029,2.8386
53.045,2.8386
53.049,2.8386
53.065,2.8386
53.068,2.8386
53.085,2.8386
53.088,2.8386
53.105,2.8386
53.109,2.8386
53.125,2.8386
53.129,2.8386
53.146,2.8386
53.148,2.8386
53.165,2.8386
53.169,2.8386
53.185,2.8386
53.188,2.8386
