t,separation_m
44.951,2.6177
44.962,2.6177
44.971,2.6242
44.982,2.6242
44.991,2.6307
45.000,2.6307
45.011,2.6371
45.021,2.6371
45.030,2.6432
45.041,2.6432
45.050,2.6493
45.062,2.6493
45.070,2.6552
45.081,2.6552
45.090,2.6611
45.101,2.6611
45.110,2.6669
45.121,2.6669
45.130,2.6726
45.141,2.6726
45.150,2.6782
45.161,2.6782
45.170,2.6837
45.181,2.6837
45.190,2.6890
45.201,2.6890
45.212,2.6942
45.221,2.6942
45.230,2.6995
45.241,2.6995
45.250,2.7045
45.261,2.7045
45.270,2.7095
45.282,2.7095
45.290,2.7143
45.301,2.7143
45.311,2.7191
45.321,2.7191
45.330,2.7238
45.341,2.7238
45.350,2.7284
45.361,2.7284
45.370,2.7329
45.381,2.7329
45.390,2.7373
45.402,2.7373
45.410,2.7416
45.422,2.7416
45.430,2.7459
45.441,2.7459
45.450,2.7500
45.461,2.7500
45.471,2.7541
45.481,2.7541
45.490,2.7581
45.501,2.7581
45.510,2.7620
45.521,2.7620
45.530,2.7659
45.541,2.7659
45.550,2.7696
45.561,2.7696
45.570,2.7733
45.581,2.7733
45.590,2.7769
45.602,2.7769
45.610,2.7804
45.621,2.7804
45.630,2.7840
45.642,2.7840
45.650,2.7873
45.661,2.7873
45.670,2.7907
45.681,2.7907
45.690,2.7939
45.701,2.7939
45.711,2.7971
45.721,2.7971
45.731,2.8003
45.741,2.8003
45.752,2.8034
45.761,2.8034
45.771,2.8064
45.781,2.8064
45.790,2.8093
45.802,2.8093
45.811,2.8122
45.821,2.8122
45.830,2.8151
45.841,2.8151
45.850,2.8178
45.861,2.8178
45.870,2.8206
45.881,2.8206
45.890,2.8232
45.901,2.8232
45.912,2.8259
45.921,2.8259
45.930,2.8285
45.941,2.8285
45.951,2.8309
45.962,2.8309
45.970,2.8334
45.981,2.8334
45.990,2.8358
46.002,2.8358
46.010,2.8382
46.021,2.8382
46.030,2.8405
46.042,2.8405
46.050,2.8428
46.061,2.8428
46.071,2.8451
46.081,2.8451
46.090,2.8472
46.101,2.8472
46.110,2.8490
46.121,2.8490
46.130,2.8507
46.141,2.8507
46.151,2.8521
46.162,2.8521
46.170,2.8532
46.181,2.8532
46.190,2.8542
46.203,2.8542
46.210,2.8549
46.221,2.8549
46.230,2.8554
46.241,2.8554
46.250,2.8557
46.262,2.8557
46.271,2.8557
46.282,2.8557
46.290,2.8557
46.302,2.8557
46.311,2.8557
46.321,2.8557
46.331,2.8557
46.341,2.8557
46.350,2.8557
46.361,2.8557
46.370,2.8557
46.381,2.8557
46.390,2.8557
46.401,2.8557
46.411,2.8557
46.421,2.8557
46.430,2.8557
46.441,2.8557
46.450,2.8557
46.461,2.8557
46.470,2.8557
46.482,2.8557
46.490,2.8557
46.501,2.8557
46.510,2.8557
46.522,2.8557
46.530,2.8557
46.542,2.8557
46.551,2.8557
46.561,2.8557
46.570,2.8557
46.581,2.8557
46.590,2.8557
46.603,2.8557
46.610,2.8557
46.621,2.8557
46.631,2.8557
46.641,2.8557
46.651,2.8557
46.661,2.8557
46.670,2.8557
46.681,2.8557
46.690,2.8557
46.701,2.8557
46.710,2.8557
46.721,2.8557
46.730,2.8557
46.741,2.8557
46.750,2.8557
46.762,2.8557
46.771,2.8557
46.781,2.8557
46.790,2.8557
46.801,2.8557
46.811,2.8557
46.822,2.8557
46.830,2.8557
46.842,2.8557
46.850,2.8557
46.861,2.8557
46.870,2.8557
46.882,2.8557
46.891,2.8557
46.901,2.8557
46.910,2.8557
46.921,2.8557
46.930,2.8557
46.941,2.8557
46.950,2.8557
46.961,2.8557
46.970,2.8557
46.981,2.8557
46.990,2.8557
47.002,2.8557
47.010,2.8557
47.021,2.8557
47.030,2.8557
47.041,2.8557
47.051,2.8557
47.061,2.8557
47.071,2.8557
47.081,2.8557
47.090,2.8557
47.101,2.8557
47.111,2.8558
47.121,2.8558
47.131,2.8558
47.143,2.8558
47.151,2.8558
47.162,2.8558
47.170,2.8559
47.181,2.8559
47.190,2.8560
47.202,2.8560
47.210,2.8561
47.222,2.8561
47.230,2.8562
47.241,2.8562
47.250,2.8563
47.262,2.8563
47.270,2.8563
47.282,2.8563
47.291,2.8564
47.302,2.8564
47.312,2.8564
47.321,2.8564
47.330,2.8564
47.341,2.8564
47.350,2.8565
47.362,2.8565
47.370,2.8565
47.382,2.8565
47.390,2.8565
47.401,2.8565
47.410,2.8565
47.421,2.8565
47.430,2.8565
47.441,2.8565
47.450,2.8565
47.461,2.8565
47.470,2.8565
47.481,2.8565
47.490,2.8565
47.502,2.8565
47.511,2.8565
47.522,2.8565
47.530,2.8565
47.542,2.8565
47.550,2.8565
47.562,2.8565
47.570,2.8565
47.582,2.8565
47.590,2.8565
47.601,2.8565
47.611,2.8565
47.622,2.8565
47.631,2.8565
47.641,2.8565
47.650,2.8565
47.662,2.8565
47.670,2.8565
47.683,2.8565
47.690,2.8565
47.701,2.8565
47.711,2.8565
47.721,2.8565
47.730,2.8565
47.741,2.8565
47.750,2.8565
47.761,2.8565
47.770,2.8565
47.783,2.8565
47.791,2.8565
47.801,2.8565
47.810,2.8565
47.822,2.8565
47.830,2.8565
47.841,2.8565
47.850,2.8565
47.862,2.8565
47.870,2.8565
47.881,2.8565
47.890,2.8565
47.901,2.8565
47.911,2.8565
47.921,2.8565
47.931,2.8565
47.941,2.8565
47.950,2.8565
47.961,2.8565
47.971,2.8565
47.982,2.8565
47.990,2.8565
48.001,2.8565
48.010,2.8565
48.021,2.8565
48.030,2.8565
48.041,2.8565
48.050,2.8565
48.061,2.8565
48.070,2.8565
48.081,2.8565
48.091,2.8565
48.101,2.8565
48.110,2.8565
48.121,2.8565
48.130,2.8565
48.141,2.8565
48.150,2.8565
48.161,2.8565
48.170,2.8565
48.181,2.8565
48.191,2.8565
48.202,2.8565
48.210,2.8565
48.221,2.8565
48.230,2.8565
48.241,2.8565
48.251,2.8565
48.262,2.8565
48.270,2.8565
48.282,2.8565
48.290,2.8565
48.301,2.8565
48.311,2.8565
48.321,2.8565
48.330,2.8565
48.341,2.8565
48.350,2.8565
48.362,2.8565
48.370,2.8565
48.381,2.8565
48.390,2.8565
48.402,2.8565
48.411,2.8565
48.421,2.8565
48.430,2.8565
48.441,2.8565
48.450,2.8565
48.461,2.8565
48.471,2.8565
48.481,2.8565
48.490,2.8565
48.501,2.8565
48.510,2.8565
48.521,2.8565
48.530,2.8565
48.541,2.8565
48.550,2.8565
48.562,2.8565
48.570,2.8565
48.581,2.8565
48.590,2.8565
48.601,2.8565
48.611,2.8565
48.621,2.8565
48.631,2.8565
48.641,2.8565
48.651,2.8565
48.662,2.8565
48.670,2.8565
48.681,2.8565
48.690,2.8565
48.701,2.8565
48.711,2.8565
48.722,2.8565
48.730,2.8565
48.742,2.8565
48.750,2.8565
48.761,2.8565
48.770,2.8565
48.781,2.8565
48.790,2.8565
48.801,2.8565
48.810,2.8565
48.821,2.8565
48.831,2.8565
48.842,2.8565
48.850,2.8565
48.861,2.8565
48.870,2.8565
48.881,2.8565
48.890,2.8565
48.902,2.8565
48.910,2.8565
48.921,2.8565
48.931,2.8565
48.941,2.8565
48.950,2.8565
48.961,2.8565
48.970,2.8565
48.981,2.8565
48.990,2.8565
49.001,2.8565
49.010,2.8565
49.021,2.8565
49.030,2.8565
49.042,2.8565
49.050,2.8565
49.062,2.8565
49.071,2.8565
49.082,2.8565
49.090,2.8565
49.101,2.8565
49.110,2.8565
49.121,2.8565
49.130,2.8565
49.141,2.8565
49.150,2.8565
49.162,2.8565
49.170,2.8565
49.181,2.8565
49.191,2.8565
49.201,2.8565
49.210,2.8565
49.222,2.8565
49.230,2.8565
49.242,2.8565
49.250,2.8565
49.262,2.8565
49.271,2.8565
49.281,2.8565
49.291,2.8565
49.302,2.8565
49.310,2.8565
49.321,2.8565
49.330,2.8565
49.341,2.8565
49.350,2.8565
49.361,2.8565
49.370,2.8565
49.381,2.8565
49.390,2.8565
49.401,2.8565
49.411,2.8565
49.421,2.8565
49.430,2.8565
49.441,2.8565
49.450,2.8565
49.461,2.8565
49.470,2.8565
49.481,2.8565
49.490,2.8565
49.501,2.8565
49.510,2.8565
49.522,2.8565
49.530,2.8565
49.541,2.8565
49.550,2.8565
49.561,2.8565
49.570,2.8565
49.581,2.8565
49.590,2.8565
49.602,2.8565
49.610,2.8565
49.621,2.8565
49.630,2.8565
49.641,2.8565
49.650,2.8565
49.662,2.8565
49.670,2.8565
49.681,2.8565
49.691,2.8565
49.701,2.8565
49.710,2.8565
49.721,2.8565
49.730,2.8565
49.741,2.8565
49.750,2.8565
49.761,2.8565
49.770,2.8565
49.781,2.8565
49.791,2.8565
49.802,2.8565
49.810,2.8565
49.821,2.8565
49.830,2.8565
49.841,2.8565
49.851,2.8565
49.861,2.8565
49.870,2.8565
49.882,2.8565
49.890,2.8565
49.901,2.8565
49.910,2.8565
49.921,2.8565
49.930,2.8565
49.941,2.8565
49.950,2.8565
49.961,2.8565
49.970,2.8565
49.981,2.8565
49.990,2.8565
50.002,2.8565
50.010,2.8565
50.021,2.8565
50.030,2.8565
50.041,2.8565
50.050,2.8565
50.062,2.8565
50.071,2.8565
50.081,2.8565
50.091,2.8565
50.101,2.8565
50.113,2.8565
50.121,2.8565
50.130,2.8565
50.141,2.8565
50.150,2.8565
50.162,2.8565
50.171,2.8565
50.181,2.8565
50.191,2.8565
50.202,2.8565
50.211,2.8565
50.221,2.8565
50.231,2.8565
50.241,2.8565
50.250,2.8565
50.261,2.8565
50.270,2.8565
50.281,2.8565
50.291,2.8565
50.301,2.8565
50.311,2.8565
50.322,2.8565
50.331,2.8565
50.341,2.8565
50.350,2.8565
50.361,2.8565
50.370,2.8565
50.382,2.8565
50.390,2.8565
